# "Fiber Length" "Sig_Fwd (180.0000 THz)" "Sig_Fwd (180.2000 THz)" "Sig_Fwd (180.4000 THz)" "Sig_Fwd (180.6000 THz)" "Sig_Fwd (180.8000 THz)" "Sig_Fwd (181.0000 THz)" "Sig_Fwd (181.2000 THz)" "Sig_Fwd (181.4000 THz)" "Sig_Fwd (181.6000 THz)" "Sig_Fwd (181.8000 THz)" "Sig_Fwd (182.0000 THz)" "Sig_Fwd (182.2000 THz)" "Sig_Fwd (182.4000 THz)" "Sig_Fwd (182.6000 THz)" "Sig_Fwd (182.8000 THz)" "Sig_Fwd (183.0000 THz)" "Sig_Fwd (183.2000 THz)" "Sig_Fwd (183.4000 THz)" "Sig_Fwd (183.6000 THz)" "Sig_Fwd (183.8000 THz)" "Sig_Fwd (184.0000 THz)" "Sig_Fwd (184.2000 THz)" "Sig_Fwd (184.4000 THz)" "Sig_Fwd (184.6000 THz)" "Sig_Fwd (184.8000 THz)" "Sig_Fwd (185.0000 THz)" "Sig_Fwd (185.2000 THz)" "Sig_Fwd (185.4000 THz)" "Sig_Fwd (185.6000 THz)" "Sig_Fwd (185.8000 THz)" "Sig_Fwd (186.0000 THz)" "Sig_Fwd (186.2000 THz)" "Sig_Fwd (186.4000 THz)" "Sig_Fwd (186.6000 THz)" "Sig_Fwd (186.8000 THz)" "Sig_Fwd (187.0000 THz)" "Sig_Fwd (187.2000 THz)" "Sig_Fwd (187.4000 THz)" "Sig_Fwd (187.6000 THz)" "Sig_Fwd (187.8000 THz)" "Sig_Fwd (188.0000 THz)" "Sig_Fwd (188.2000 THz)" "Sig_Fwd (188.4000 THz)" "Sig_Fwd (188.6000 THz)" "Sig_Fwd (188.8000 THz)" "Sig_Fwd (189.0000 THz)" "Sig_Fwd (189.2000 THz)" "Sig_Fwd (189.4000 THz)" "Sig_Fwd (189.6000 THz)" "Sig_Fwd (189.8000 THz)" "Sig_Fwd (190.0000 THz)" "Sig_Fwd (190.2000 THz)" "Sig_Fwd (190.4000 THz)" "Sig_Fwd (190.6000 THz)" "Sig_Fwd (190.8000 THz)" "Sig_Fwd (191.0000 THz)" "Sig_Fwd (191.2000 THz)" "Sig_Fwd (191.4000 THz)" "Sig_Fwd (191.6000 THz)" "Sig_Fwd (191.8000 THz)" "Sig_Fwd (192.0000 THz)" "Sig_Fwd (192.2000 THz)" "Sig_Fwd (192.4000 THz)" "Sig_Fwd (192.6000 THz)" "Sig_Fwd (192.8000 THz)" "Sig_Fwd (193.0000 THz)" "Sig_Fwd (193.2000 THz)" "Sig_Fwd (193.4000 THz)" "Sig_Fwd (193.6000 THz)" "Sig_Fwd (193.8000 THz)" "Sig_Fwd (194.0000 THz)" "Sig_Fwd (194.2000 THz)" "Sig_Fwd (194.4000 THz)" "Sig_Fwd (194.6000 THz)" "Sig_Fwd (194.8000 THz)" "Sig_Fwd (195.0000 THz)" "Sig_Fwd (195.2000 THz)" "Sig_Fwd (195.4000 THz)" "Sig_Fwd (195.6000 THz)" "Sig_Fwd (195.8000 THz)" "Sig_Fwd (196.0000 THz)" "Sig_Fwd (196.2000 THz)" "Sig_Fwd (196.4000 THz)" "Sig_Fwd (196.6000 THz)" "Sig_Fwd (196.8000 THz)" "Sig_Fwd (197.0000 THz)" "Sig_Fwd (197.2000 THz)" "Sig_Fwd (197.4000 THz)" "Sig_Fwd (197.6000 THz)" "Sig_Fwd (197.8000 THz)" "Sig_Fwd (198.0000 THz)" "Sig_Fwd (198.2000 THz)" "Sig_Fwd (198.4000 THz)" "Sig_Fwd (198.6000 THz)" "Sig_Fwd (198.8000 THz)" "Sig_Fwd (199.0000 THz)" "Sig_Fwd (199.2000 THz)" "Sig_Fwd (199.4000 THz)" "Sig_Fwd (199.6000 THz)" "Sig_Fwd (199.8000 THz)" "Sig_Bwd (200.0000 THz)" ASE_Fwd ASE_Bwd 
# (km) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) (dBm) 
 84.0000000 -46.3212589 -46.2878645 -46.2271642 -46.1332350 -46.0329569 -45.9131375 -45.7148358 -45.4297286 -45.2207682 -45.0659751 -45.1586929 -45.4489819 -45.5590256 -45.6118863 -45.6427232 -45.6176710 -45.5707283 -45.5096035 -45.4337065 -45.3194017 -45.2065977 -45.0682559 -44.8961843 -44.6714648 -44.1891244 -43.2856337 -42.3840537 -41.7033433 -41.9094030 -41.9244977 -41.8396567 -41.7446350 -41.6723865 -41.5952971 -41.5287490 -41.5338605 -41.5748185 -41.6247581 -41.6999772 -41.7754551 -41.8679140 -41.9618720 -42.0378280 -42.1596060 -42.2476743 -42.3609157 -42.4600419 -42.5462400 -42.6494259 -42.7649762 -42.9007578 -43.0298003 -43.1439910 -43.2505802 -43.3495412 -43.4898139 -43.6054177 -43.7179835 -43.8302577 -43.9675724 -44.0683775 -44.1599096 -44.2611263 -44.3638355 -44.4694234 -44.5755152 -44.6781507 -44.7544708 -44.8277320 -44.9082095 -44.9606069 -45.0242139 -45.0816450 -45.1395418 -45.2100300 -45.2615994 -45.2907810 -45.3206023 -45.3508529 -45.3799080 -45.4097446 -45.4325289 -45.4596902 -45.4965420 -45.5419567 -45.5884851 -45.6493411 -45.7166513 -45.7788670 -45.8447979 -45.9082099 -45.9980099 -46.0909590 -46.2039846 -46.3389795 -46.4546250 -46.5825070 -46.6757347 -46.7290731 -46.7690890 21.5710001 -28.0348513 -25.9153183 
 85.0000000 -46.4982608 -46.4632586 -46.3996358 -46.3011844 -46.1960783 -46.0704901 -45.8626412 -45.5638077 -45.3447869 -45.1825410 -45.2797216 -45.5839851 -45.6993258 -45.7547307 -45.7870514 -45.7607925 -45.7115890 -45.6475208 -45.5679691 -45.4481605 -45.3299250 -45.1849221 -45.0045656 -44.7690266 -44.2634642 -43.3164766 -42.3714911 -41.6580077 -41.8739854 -41.8898046 -41.8008770 -41.7012784 -41.6255495 -41.5447463 -41.4749921 -41.4803472 -41.5232745 -41.5756159 -41.6544537 -41.7335627 -41.8304703 -41.9289492 -42.0085592 -42.1361974 -42.2285029 -42.3471933 -42.4510891 -42.5414344 -42.6495852 -42.7706956 -42.9130114 -43.0482636 -43.1679490 -43.2796669 -43.3833894 -43.5304124 -43.6515790 -43.7695612 -43.8872378 -44.0311603 -44.1368158 -44.2327517 -44.3388385 -44.4464896 -44.5571581 -44.6683547 -44.7759286 -44.8559204 -44.9327061 -45.0170554 -45.0719729 -45.1386397 -45.1988333 -45.2595149 -45.3333943 -45.3874446 -45.4180295 -45.4492851 -45.4809908 -45.5114435 -45.5427154 -45.5665955 -45.5950633 -45.6336882 -45.6812883 -45.7300558 -45.7938407 -45.8643904 -45.9296005 -45.9987045 -46.0651683 -46.1592905 -46.2567135 -46.3751798 -46.5166731 -46.6378855 -46.7719238 -46.8696395 -46.9255454 -46.9674876 21.7710130 -27.7881100 -26.0534008 
 86.0000000 -46.6741784 -46.6374926 -46.5708095 -46.4676227 -46.3574612 -46.2258323 -46.0079862 -45.6947794 -45.4652238 -45.2951738 -45.3970276 -45.7159242 -45.8368117 -45.8948807 -45.9287552 -45.9012326 -45.8496619 -45.7825114 -45.6991328 -45.5735610 -45.4496379 -45.2976600 -45.1086281 -44.8617596 -44.3318807 -43.3393458 -42.3489088 -41.6011074 -41.8274707 -41.8440486 -41.7508417 -41.6464506 -41.5670769 -41.4823851 -41.4092735 -41.4148837 -41.4598732 -41.5147295 -41.5973566 -41.6802680 -41.7818340 -41.8850468 -41.9684832 -42.1022577 -42.1990002 -42.3233966 -42.4322866 -42.5269746 -42.6403244 -42.7672571 -42.9164150 -43.0581695 -43.1836087 -43.3006971 -43.4094055 -43.5634970 -43.6904884 -43.8141424 -43.9374761 -44.0883180 -44.1990523 -44.2995996 -44.4107860 -44.5236121 -44.6396005 -44.7561426 -44.8688877 -44.9527242 -45.0332004 -45.1216041 -45.1791605 -45.2490313 -45.3121176 -45.3757153 -45.4531458 -45.5097939 -45.5418483 -45.5746058 -45.6078351 -45.6397512 -45.6725260 -45.6975536 -45.7273895 -45.7678712 -45.8177597 -45.8688717 -45.9357235 -46.0096655 -46.0780111 -46.1504379 -46.2200973 -46.3187454 -46.4208532 -46.5450165 -46.6933145 -46.8203564 -46.9608411 -47.0632563 -47.1218508 -47.1658100 21.9710259 -27.5381979 -26.2136694 
 87.0000000 -46.8489606 -46.8105117 -46.7406243 -46.6324788 -46.5170234 -46.3790691 -46.1507546 -45.8224969 -45.5819101 -45.4036882 -45.5104354 -45.8446549 -45.9713507 -46.0322093 -46.0677108 -46.0388650 -45.9848155 -45.9144375 -45.8270515 -45.6954449 -45.5655661 -45.4062845 -45.2081682 -44.9494362 -44.3940946 -43.3538655 -42.3158345 -41.5320973 -41.7693358 -41.7867082 -41.6890202 -41.5796105 -41.4964205 -41.4076566 -41.3310293 -41.3369067 -41.3840555 -41.4415454 -41.5281404 -41.6150334 -41.7214773 -41.8296472 -41.9170904 -42.0572906 -42.1586791 -42.2890505 -42.4031703 -42.5024056 -42.6211994 -42.7542288 -42.9105514 -43.0591148 -43.1905789 -43.3132909 -43.4272203 -43.5887134 -43.7218043 -43.8513974 -43.9806547 -44.1387421 -44.2547948 -44.3601709 -44.4766973 -44.5949421 -44.7165013 -44.8386408 -44.9568009 -45.0446632 -45.1290039 -45.2216531 -45.2819728 -45.3551985 -45.4213139 -45.4879651 -45.5691142 -45.6284824 -45.6620755 -45.6964057 -45.7312305 -45.7646791 -45.7990276 -45.8252567 -45.8565253 -45.8989511 -45.9512359 -46.0048031 -46.0748663 -46.1523605 -46.2239893 -46.2998954 -46.3729012 -46.4762886 -46.5833020 -46.7134309 -46.8688544 -47.0020004 -47.1492354 -47.2565716 -47.3179814 -47.3640527 22.1710388 -27.2848610 -26.3989907 
 88.0000000 -47.0225538 -46.9822588 -46.9090158 -46.7956781 -46.6746793 -46.5301014 -46.2908250 -45.9468071 -45.6946691 -45.5078901 -45.6197614 -45.9700260 -46.1028037 -46.1665835 -46.2037888 -46.1735573 -46.1169121 -46.0431545 -45.9515723 -45.8136464 -45.6775312 -45.5106015 -45.3029728 -45.0318180 -44.4498136 -43.3596422 -42.2717736 -41.4504064 -41.6990329 -41.7172371 -41.6148569 -41.5001920 -41.4130056 -41.3199777 -41.2396690 -41.2458261 -41.2952362 -41.3554837 -41.4462337 -41.5372960 -41.6488479 -41.7622086 -41.8538474 -42.0007761 -42.1070298 -42.2436577 -42.3632538 -42.4672508 -42.5917453 -42.7311588 -42.8949838 -43.0506771 -43.1884500 -43.3170507 -43.4364471 -43.6056909 -43.7451687 -43.8809809 -44.0164411 -44.1821155 -44.3037371 -44.4141695 -44.5362876 -44.6602067 -44.7875992 -44.9155999 -45.0394302 -45.1315082 -45.2198955 -45.3169902 -45.3802034 -45.4569424 -45.5262295 -45.5960782 -45.6811210 -45.7433376 -45.7785420 -45.8145190 -45.8510145 -45.8860677 -45.9220642 -45.9495514 -45.9823202 -46.0267819 -46.0815759 -46.1377139 -46.2111399 -46.2923537 -46.3674205 -46.4469700 -46.5234798 -46.6318298 -46.7439801 -46.8803557 -47.0432406 -47.1827786 -47.3370820 -47.4495711 -47.5139290 -47.5622120 22.3710517 -27.0278223 -26.6129023 
 89.0000000 -47.1949020 -47.1526739 -47.0759172 -46.9571423 -46.8303390 -46.6788252 -46.4280702 -46.0675493 -45.8033156 -45.6075761 -45.7248131 -46.0918791 -46.2310254 -46.2978640 -46.3368533 -46.3051710 -46.2458077 -46.1685112 -46.0725349 -45.9279919 -45.7853464 -45.6104082 -45.3928185 -45.1086555 -44.4987315 -43.3562637 -42.2162081 -41.3554370 -41.6159883 -41.6350636 -41.5277698 -41.4076021 -41.3162309 -41.2187379 -41.1345742 -41.1410242 -41.1928021 -41.2559373 -41.3510382 -41.4464664 -41.5633670 -41.6821632 -41.7781955 -41.9321699 -42.0435181 -42.1866975 -42.3120281 -42.4210112 -42.5514752 -42.6975737 -42.8692547 -43.0324139 -43.1767932 -43.3115602 -43.4366813 -43.6140409 -43.7602068 -43.9025311 -44.0444866 -44.2181057 -44.3455587 -44.4612859 -44.5892592 -44.7191199 -44.8526208 -44.9867589 -45.1165266 -45.2130190 -45.3056437 -45.4073935 -45.4736366 -45.5540543 -45.6266627 -45.6998595 -45.7889796 -45.8541789 -45.8910705 -45.9287720 -45.9670168 -46.0037504 -46.0414725 -46.0702772 -46.1046168 -46.1512103 -46.2086317 -46.2674617 -46.3444091 -46.4295179 -46.5081847 -46.5915493 -46.6717282 -46.7852748 -46.9028041 -47.0457209 -47.2164188 -47.3626501 -47.5243551 -47.6422401 -47.7096850 -47.7602839 22.5710647 -26.7667794 -26.8598506 
 90.0000000 -47.3659464 -47.3216941 -47.2412581 -47.1167899 -46.9839083 -46.8251318 -46.5623572 -46.1845553 -45.9076558 -45.7025334 -45.8253890 -46.2100483 -46.3558635 -46.4259051 -46.4667625 -46.4335608 -46.3713514 -46.2903491 -46.1897718 -46.0382997 -45.8888161 -45.7054918 -45.4774718 -45.1796873 -44.5405277 -43.3432984 -42.1485958 -41.2465629 -41.5196012 -41.5395888 -41.4271498 -41.3012197 -41.2054664 -41.1032978 -41.0150974 -41.0218541 -41.0761114 -41.1422704 -41.2419274 -41.3419272 -41.4644288 -41.5889167 -41.6895496 -41.8509019 -41.9675847 -42.1176245 -42.2489600 -42.3631643 -42.4998791 -42.6529778 -42.8328852 -43.0038623 -43.1551592 -43.2963832 -43.4274989 -43.6133570 -43.7665261 -43.9156696 -44.0644265 -44.2463647 -44.3799240 -44.5011955 -44.6353001 -44.7713824 -44.9112795 -45.0518444 -45.1878294 -45.2889442 -45.3860060 -45.4926303 -45.5620461 -45.6463159 -45.7224022 -45.7991050 -45.8924946 -45.9608171 -45.9994754 -46.0389826 -46.0790593 -46.1175524 -46.1570814 -46.1872656 -46.2232502 -46.2720759 -46.3322487 -46.3938976 -46.4745323 -46.5637195 -46.6461561 -46.7335156 -46.8175367 -46.9365248 -47.0596866 -47.2094530 -47.3883322 -47.5415721 -47.7110278 -47.8345630 -47.9052404 -47.9582643 22.7710776 -26.5014020 -27.1455418 
 91.0000000 -47.5356257 -47.4892537 -47.4049650 -47.2745350 -47.1352887 -46.9689071 -46.6935463 -46.2976489 -46.0074867 -45.7925392 -45.9212782 -46.3243600 -46.4771584 -46.5505539 -46.5933676 -46.5585749 -46.4933853 -46.4085025 -46.3031072 -46.1443794 -45.9877353 -45.7956298 -45.5566877 -45.2446398 -44.5748665 -43.3202944 -42.0683686 -41.1231286 -41.4092427 -41.4301855 -41.3123587 -41.1803946 -41.0800525 -40.9729879 -40.8805604 -40.8876382 -40.9444919 -41.0138173 -41.1182451 -41.2230322 -41.3513988 -41.4818468 -41.5872972 -41.7563752 -41.8786442 -42.0358678 -42.1734912 -42.2931628 -42.4364231 -42.5968520 -42.7853736 -42.9645371 -43.1230778 -43.2710631 -43.4084560 -43.6032131 -43.7637157 -43.9199997 -44.0758786 -44.2665280 -44.4064815 -44.5335586 -44.6740834 -44.8166808 -44.9632755 -45.1105701 -45.2530655 -45.3590206 -45.4607286 -45.5724572 -45.6451952 -45.7334987 -45.8132267 -45.8936008 -45.9914610 -46.0630540 -46.1035623 -46.1449604 -46.1869553 -46.2272908 -46.2687119 -46.3003407 -46.3380477 -46.3892109 -46.4522648 -46.5168654 -46.6013612 -46.6948192 -46.7812032 -46.8727459 -46.9607902 -47.0854763 -47.2145361 -47.3714749 -47.5589210 -47.7195001 -47.8970716 -48.0265234 -48.1005856 -48.1561490 22.9710906 -26.2313289 -27.4774824 
 92.0000000 -47.7038754 -47.6552839 -47.5669608 -47.4302881 -47.2843770 -47.1100319 -46.8214917 -46.4066459 -46.1025956 -45.8773600 -46.0122597 -46.4346324 -46.5947431 -46.6716507 -46.7165127 -46.6800542 -46.6117437 -46.5227977 -46.4123572 -46.2460318 -46.0818898 -45.8805891 -45.6302101 -45.3032264 -44.6013965 -43.2867785 -41.9749318 -40.9844476 -41.2842540 -41.3061969 -41.1827283 -41.0444457 -40.9392985 -40.8271069 -40.7302530 -40.7376672 -40.7972396 -40.8698807 -40.9793043 -41.0891044 -41.2236125 -41.3603017 -41.4707967 -41.6479646 -41.7760832 -41.9408293 -42.0850370 -42.2104338 -42.3605481 -42.5286528 -42.7261947 -42.9139305 -43.0800565 -43.2351218 -43.3790878 -43.5831635 -43.7513451 -43.9151062 -44.0784429 -44.2782142 -44.4248633 -44.5580196 -44.7052673 -44.8546867 -45.0082948 -45.1626363 -45.3119488 -45.4229724 -45.5295456 -45.6466191 -45.7228359 -45.8153632 -45.8989046 -45.9831230 -46.0856647 -46.1606822 -46.2031278 -46.2465058 -46.2905093 -46.3327740 -46.3761764 -46.4093179 -46.4488285 -46.5024395 -46.5685101 -46.6362016 -46.7247405 -46.8226705 -46.9131880 -47.0091111 -47.1013683 -47.2320210 -47.3672568 -47.5317060 -47.7281230 -47.8963870 -48.0824570 -48.2181042 -48.2957109 -48.3539334 23.1711037 -25.9561646 -27.8658385 
 93.0000000 -47.8706282 -47.8197125 -47.7271650 -47.5839552 -47.4310652 -47.2483812 -46.9460403 -46.5113529 -46.1927602 -45.9567514 -46.0981022 -46.5406751 -46.7084428 -46.7890280 -46.8360349 -46.7978319 -46.7262536 -46.6330527 -46.5173293 -46.3430482 -46.1710548 -45.9601254 -45.6977705 -45.3551471 -44.6197494 -43.2422551 -41.8676626 -40.8298008 -41.1439451 -41.1669355 -41.0375590 -40.8926598 -40.7824810 -40.6649207 -40.5634316 -40.5711980 -40.6336174 -40.7097305 -40.8243855 -40.9394350 -41.0803742 -41.2235988 -41.3393762 -41.5250157 -41.6592595 -41.8318829 -41.9829853 -42.1143771 -42.2716687 -42.4478110 -42.6547984 -42.8515107 -43.0255795 -43.1880586 -43.3389075 -43.5527410 -43.7289637 -43.9005545 -44.0717005 -44.2810236 -44.4346838 -44.5742059 -44.7284934 -44.8850564 -45.0460084 -45.2077290 -45.3641801 -45.4805110 -45.5921788 -45.7148490 -45.7947086 -45.8916588 -45.9791934 -46.0674372 -46.1748810 -46.2534845 -46.2979586 -46.3434099 -46.3895167 -46.4338016 -46.4792787 -46.5140041 -46.5554034 -46.6115774 -46.6808070 -46.7517351 -46.8445077 -46.9471205 -47.0419664 -47.1424763 -47.2391449 -47.3760454 -47.5177483 -47.6900620 -47.8958726 -48.0721840 -48.2671529 -48.4092876 -48.4906059 -48.5516127 23.3711168 -25.6754758 -28.3248767 
 94.0000000 -48.0358135 -47.9824641 -47.8854929 -47.7354380 -47.5752401 -47.3838242 -47.0670322 -46.6115680 -46.2777472 -46.0304576 -46.1785634 -46.6422887 -46.8180742 -46.9025104 -46.9517634 -46.9117337 -46.8367335 -46.7390772 -46.6178219 -46.4352100 -46.2549951 -46.0339833 -45.7590880 -45.4000876 -44.6295400 -43.1862054 -41.7459088 -40.6584354 -40.9875938 -41.0116809 -40.8761180 -40.7242903 -40.6088425 -40.4856603 -40.3793175 -40.3874526 -40.4528532 -40.5326021 -40.6527352 -40.7732816 -40.9209552 -41.0710234 -41.1923324 -41.3868427 -41.5275007 -41.7083727 -41.8666950 -42.0043645 -42.1691716 -42.3537305 -42.5706087 -42.7767207 -42.9591068 -43.1293492 -43.2874055 -43.5114569 -43.6960996 -43.8758891 -44.0552125 -44.2745378 -44.4355396 -44.5817275 -44.7433866 -44.9074299 -45.0760721 -45.2455195 -45.4094457 -45.5313341 -45.6483365 -45.7768673 -45.8605414 -45.9621230 -46.0538389 -46.1462980 -46.2588749 -46.3412335 -46.3878317 -46.4354540 -46.4837632 -46.5301635 -46.5778131 -46.6141971 -46.6575740 -46.7164319 -46.7889694 -46.8632866 -46.9604924 -47.0680089 -47.1673870 -47.2727000 -47.3739880 -47.5174308 -47.6659057 -47.8464546 -48.0621015 -48.2468395 -48.4511270 -48.6000549 -48.6852596 -48.7491822 23.5711300 -25.3887876 -28.8755256 
 95.0000000 -48.1993574 -48.1434595 -48.0418562 -47.8846335 -47.7167833 -47.5162239 -47.1842995 -46.7070792 -46.3573127 -46.0982104 -46.2533898 -46.7392644 -46.9234457 -47.0119143 -47.0635192 -47.0215768 -46.9429934 -46.8406716 -46.7136237 -46.5222884 -46.3334645 -46.1018951 -45.8138682 -45.4377189 -44.6303645 -43.1180859 -41.6089875 -40.4695629 -40.8144434 -40.8396790 -40.6976380 -40.5385549 -40.4175897 -40.2885204 -40.1770949 -40.1856162 -40.2541387 -40.3376948 -40.4635644 -40.5898669 -40.7445925 -40.9018270 -41.0289284 -41.2327279 -41.3801025 -41.5696120 -41.7354946 -41.8797378 -42.0524149 -42.2457872 -42.4730225 -42.6889773 -42.8800729 -43.0584446 -43.2240481 -43.4587989 -43.6522587 -43.8406334 -44.0285197 -44.2583185 -44.4270080 -44.5801761 -44.7495542 -44.9214305 -45.0981253 -45.2756637 -45.4474172 -45.5751251 -45.6977137 -45.8323813 -45.9200496 -46.0264809 -46.1225753 -46.2194482 -46.3374002 -46.4236908 -46.4725133 -46.5224089 -46.5730244 -46.6216399 -46.6715642 -46.7096851 -46.7551328 -46.8168011 -46.8928025 -46.9706685 -47.0725165 -47.1851676 -47.2892918 -47.3996341 -47.5057593 -47.6560528 -47.8116188 -48.0007910 -48.2267381 -48.4202998 -48.6343450 -48.7903865 -48.8796609 -48.9466365 23.7711434 -25.0955785 -29.5502993 
 96.0000000 -48.3611825 -48.3026161 -48.1961623 -48.0314339 -47.8555707 -47.6454367 -47.2976668 -46.7976650 -46.4312010 -46.1597293 -46.3223157 -46.8313836 -47.0243565 -47.1170476 -47.1711153 -47.1271699 -47.0448344 -46.9376273 -46.8045137 -46.6040438 -46.4062052 -46.1635804 -45.8618031 -45.4676965 -44.6218003 -43.0373276 -41.4561833 -40.2623576 -40.6237018 -40.6501400 -40.5013152 -40.3346347 -40.2078918 -40.0726578 -39.9559100 -39.9648356 -40.0366271 -40.1241701 -40.2560467 -40.3883768 -40.5504870 -40.7152258 -40.8483927 -41.0619195 -41.2163275 -41.4148818 -41.5886812 -41.7398080 -41.9207261 -42.1233274 -42.3614082 -42.5876698 -42.7878855 -42.9747698 -43.1482762 -43.3942310 -43.5969235 -43.7942880 -43.9911409 -44.2319070 -44.4086466 -44.5691238 -44.7465848 -44.9266633 -45.1117902 -45.2978012 -45.4777510 -45.6115526 -45.7399906 -45.8810843 -45.9729352 -46.0844448 -46.1851240 -46.2866188 -46.4101993 -46.5006072 -46.5517588 -46.6040349 -46.6570653 -46.7080003 -46.7603068 -46.8002463 -46.8478625 -46.9124736 -46.9921021 -47.0736842 -47.1803932 -47.2984210 -47.4075149 -47.5231237 -47.6343140 -47.7917811 -47.9547725 -48.1529745 -48.3897071 -48.5925086 -48.8167715 -48.9802617 -49.0737977 -49.1439704 23.9711568 -24.7952759 -30.4037935 
 97.0000000 -48.5212078 -48.4598470 -48.3483141 -48.1757263 -47.9914724 -47.7713126 -47.4069502 -46.8830930 -46.4991447 -46.2147205 -46.3850630 -46.9184174 -47.1205962 -47.2177089 -47.2743554 -47.2283127 -47.1420482 -47.0297256 -46.8902603 -46.6802252 -46.4729470 -46.2187457 -45.9025698 -45.4896596 -44.6034049 -42.9433346 -41.2867474 -40.0359548 -40.4145392 -40.4422368 -40.2863083 -40.1116720 -39.9788789 -39.8371894 -39.7148680 -39.7242171 -39.7994319 -39.8911498 -40.0293167 -40.1679587 -40.3378018 -40.5103988 -40.6499174 -40.8736302 -41.0354032 -41.2434289 -41.4255185 -41.5838535 -41.7734012 -41.9856667 -42.2351044 -42.4721588 -42.6819245 -42.8777227 -43.0595047 -43.3171915 -43.5295520 -43.7363303 -43.9425724 -44.1948229 -44.3799921 -44.5481229 -44.7340479 -44.9227151 -45.1166717 -45.3115544 -45.5000869 -45.6402695 -45.7748327 -45.9226554 -46.0188859 -46.1357131 -46.2411933 -46.3475279 -46.4770021 -46.5717215 -46.6253119 -46.6800807 -46.7356399 -46.7890038 -46.8438046 -46.8856485 -46.9355354 -47.0032280 -47.0866545 -47.1721280 -47.2839271 -47.4075851 -47.5218828 -47.6430064 -47.7595005 -47.9244793 -48.0952461 -48.3029036 -48.5509302 -48.7634068 -48.9983691 -49.1696593 -49.2676576 -49.3411781 24.1711704 -24.4872508 -31.5385832 
 98.0000000 -48.6793484 -48.6150616 -48.4982102 -48.3173925 -48.1243523 -47.8936942 -47.5119573 -46.9631202 -46.5608633 -46.2628762 -46.4413403 -47.0001261 -47.2119448 -47.3136874 -47.3730343 -47.3247954 -47.2344168 -47.1167374 -46.9706212 -46.7505701 -46.5334072 -46.2670838 -45.9358306 -45.5032304 -44.5747147 -42.8354829 -41.0998954 -39.7894490 -40.1860867 -40.2151031 -40.0517359 -39.8687684 -39.7296397 -39.5811901 -39.4530323 -39.4628249 -39.5416244 -39.6377141 -39.7824681 -39.9277198 -40.1056606 -40.2864865 -40.4326564 -40.6670356 -40.8365210 -41.0544648 -41.2452354 -41.4111186 -41.6097029 -41.8320882 -42.0934183 -42.3417745 -42.5615405 -42.7666729 -42.9571206 -43.2270927 -43.4495770 -43.6662127 -43.8822867 -44.1465629 -44.3405590 -44.5167043 -44.7114922 -44.9091531 -45.1123556 -45.3165283 -45.5140480 -45.6609124 -45.8018894 -45.9567583 -46.0575750 -46.1799705 -46.2904779 -46.4018804 -46.5375261 -46.6367601 -46.6929043 -46.7502833 -46.8084905 -46.8643977 -46.9218104 -46.9656485 -47.0179131 -47.0888326 -47.1762361 -47.2657843 -47.3829134 -47.5124670 -47.6322139 -47.7591122 -47.8811601 -48.0540047 -48.2329134 -48.4504720 -48.7103249 -48.9329328 -49.1790988 -49.3585566 -49.4612276 -49.5382536 24.3711843 -24.1708111 -33.1853922 
